democratic_aligned_senate_seats,combo_id,democratic_winners,republican_winners,democratic_wins_among_six,open_simulation_count,calibrated_joint_probability,calibrated_probability_given_senate_total,calibrated_probability_senate_total_given_combo,conventionality_score,conventionality_percentile_given_senate_total,route_surprisal_nats,rarity_percentile_given_senate_total
49,IA-D_TX-R_OH-R_AK-D_ME-D_MI-R,IA AK ME,TX OH MI,3,3,0.00033788,0.00308074,0.17761862,-0.906347,5.961,5.782587,98.028
49,IA-D_TX-R_OH-R_AK-D_ME-R_MI-D,IA AK MI,TX OH ME,3,0,0,0,0,-0.65068,,,
49,IA-D_TX-R_OH-R_AK-D_ME-R_MI-R,IA AK,TX OH ME MI,2,3,0.00077449,0.00706166,0.45766785,-1.466215,0.353,4.953075,92.969
49,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,IA ME MI,TX OH AK,3,42,0.0022539,0.02055069,0.25826397,0.375402,40.871,3.884861,72.681
49,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,IA ME,TX OH AK MI,2,61,0.00282293,0.02573903,0.49782227,-0.440132,8.842,3.659747,63.406
49,IA-D_TX-R_OH-R_AK-R_ME-R_MI-D,IA MI,TX OH AK ME,2,27,0.00372096,0.03392714,0.55203811,-0.184465,17.034,3.38354,54.27
49,IA-D_TX-R_OH-R_AK-R_ME-R_MI-R,IA,TX OH AK ME MI,1,2,0.00017966,0.00163816,0.03361329,-1,1.42,6.414184,99.211
49,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,TX OH AK ME MI,IA,5,4,0.0003539,0.00322678,0.00529703,1,80.782,5.73627,97.39
49,IA-R_TX-D_OH-D_AK-D_ME-D_MI-R,TX OH AK ME,IA MI,4,1,0.00003161,0.00028818,0.00223816,0.184465,35.494,8.151915,99.986
49,IA-R_TX-D_OH-D_AK-D_ME-R_MI-D,TX OH AK MI,IA ME,4,1,0.00029873,0.00272378,0.01771546,0.440132,46.386,5.905733,98.318
49,IA-R_TX-D_OH-D_AK-D_ME-R_MI-R,TX OH AK,IA ME MI,3,4,0.00119482,0.01089422,0.50806614,-0.375402,14.557,4.519523,85.51
49,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,TX OH ME MI,IA AK,4,17,0.0007325,0.00667885,0.01719409,1.466215,99.666,5.00881,94.327
49,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,TX OH ME,IA AK MI,3,43,0.00193625,0.01765443,0.19132475,0.65068,59.459,4.036769,78.317
49,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,TX OH MI,IA AK ME,3,26,0.00334174,0.03046946,0.22884107,0.906347,75.592,3.49103,60.596
49,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,TX OH,IA AK ME MI,2,36,0.00419256,0.03822716,0.52274538,0.090813,26.539,3.264209,46.865
49,IA-R_TX-D_OH-R_AK-D_ME-D_MI-D,TX AK ME MI,IA OH,4,0,0,0,0,0.950269,,,
49,IA-R_TX-D_OH-R_AK-D_ME-D_MI-R,TX AK ME,IA OH MI,3,9,0.00195851,0.01785736,0.25258472,0.134735,33.539,4.02534,76.542
49,IA-R_TX-D_OH-R_AK-D_ME-R_MI-D,TX AK MI,IA OH ME,3,2,0.00118188,0.01077617,0.11572525,0.390402,42.438,4.530418,86.593
49,IA-R_TX-D_OH-R_AK-D_ME-R_MI-R,TX AK,IA OH ME MI,2,2,0.00073598,0.00671054,0.19454858,-0.425133,10.465,5.004076,93.658
49,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,TX ME MI,IA OH AK,3,47,0.00495275,0.04515845,0.18285905,1.416484,93.277,3.097578,34.165
49,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,TX ME,IA OH AK MI,2,63,0.0063041,0.0574798,0.50649246,0.60095,50.862,2.856322,19.65
49,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,TX MI,IA OH AK ME,2,19,0.00498273,0.04543177,0.5363512,0.856617,65.096,3.091544,29.635
49,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,TX,IA OH AK ME MI,1,4,0.00113128,0.01031488,0.10051127,0.041082,22.671,4.574167,88.695
49,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,OH AK ME MI,IA TX,4,6,0.00043783,0.00399208,0.01512291,0.958918,80.421,5.523444,97.029
49,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,OH AK ME,IA TX MI,3,16,0.00114919,0.01047811,0.1663576,0.143383,34.956,4.558467,87.656
49,IA-R_TX-R_OH-D_AK-D_ME-R_MI-D,OH AK MI,IA TX ME,3,13,0.00253828,0.02314366,0.25674718,0.39905,44.134,3.766034,68.334
49,IA-R_TX-R_OH-D_AK-D_ME-R_MI-R,OH AK,IA TX ME MI,2,12,0.0021282,0.01940461,0.43279141,-0.416484,11.77,3.942244,74.679
49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,OH ME MI,IA TX AK,3,128,0.00416499,0.03797577,0.19196807,1.425133,97.433,3.270807,50.675
49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,OH ME,IA TX AK MI,2,171,0.0053078,0.04839573,0.48404531,0.609598,56.156,3.028344,24.944
49,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,OH MI,IA TX AK ME,2,94,0.00734843,0.06700186,0.46272102,0.865265,70.718,2.703035,13.426
49,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,OH,IA TX AK ME MI,1,20,0.00158043,0.01441012,0.10863787,0.049731,23.907,4.239824,82.956
49,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,AK ME MI,IA TX OH,3,21,0.00340636,0.0310587,0.17279211,0.909187,78.668,3.471876,57.519
49,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,AK ME,IA TX OH MI,2,33,0.00460138,0.04195469,0.43988295,0.093653,30.548,3.171165,42.856
49,IA-R_TX-R_OH-R_AK-D_ME-R_MI-D,AK MI,IA TX OH ME,2,11,0.00475505,0.04335581,0.36999009,0.34932,37.676,3.138315,38.59
49,IA-R_TX-R_OH-R_AK-D_ME-R_MI-R,AK,IA TX OH ME MI,1,2,0.00100616,0.00917402,0.09107448,-0.466215,7.096,4.691379,90.644
49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,ME MI,IA TX OH AK,2,165,0.01105054,0.10075718,0.49636897,1.375402,85.981,2.295042,5.038
49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,ME,IA TX OH AK MI,1,24,0.00160818,0.01466318,0.07263662,0.559868,47.255,4.222415,81.503
49,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,MI,IA TX OH AK ME,1,17,0.00272398,0.02483685,0.10725152,0.815535,61.583,3.695427,65.935
49,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,,IA TX OH AK ME MI,0,1,0.00006703,0.0006112,0.00139006,0,22.104,7.400093,99.869
50,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,IA TX OH AK ME MI,,6,0,0,0,0,0,,,
50,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,IA TX OH AK ME,MI,5,3,0.00035639,0.00264923,0.02269086,-0.815535,7.337,5.933488,98.637
50,IA-D_TX-D_OH-D_AK-D_ME-R_MI-D,IA TX OH AK MI,ME,5,1,0.00033652,0.00250153,0.01864654,-0.559868,9.518,5.990853,99.152
50,IA-D_TX-D_OH-D_AK-D_ME-R_MI-R,IA TX OH AK,ME MI,4,0,0,0,0,-1.375402,,,
50,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,IA TX OH ME MI,AK,5,6,0.00026274,0.00195306,0.00538909,0.466215,49.01,6.238357,99.59
50,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,IA TX OH ME,AK MI,4,25,0.00097253,0.00722933,0.11900301,-0.34932,15.832,4.929609,92.791
50,IA-D_TX-D_OH-D_AK-R_ME-R_MI-D,IA TX OH MI,AK ME,4,10,0.00115074,0.00855411,0.09648666,-0.093653,21.157,4.761343,90.415
50,IA-D_TX-D_OH-D_AK-R_ME-R_MI-R,IA TX OH,AK ME MI,3,12,0.00155418,0.01155308,0.58380728,-0.909187,4.54,4.460803,86.362
50,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,IA TX AK ME MI,OH,5,1,0.0001337,0.00099384,0.00548509,-0.049731,23.104,6.913937,99.86
50,IA-D_TX-D_OH-R_AK-D_ME-D_MI-R,IA TX AK ME,OH MI,4,4,0.00082697,0.00614736,0.09477498,-0.865265,6.459,5.091733,94.102
50,IA-D_TX-D_OH-R_AK-D_ME-R_MI-D,IA TX AK MI,OH ME,4,0,0,0,0,-0.609598,,,
50,IA-D_TX-D_OH-R_AK-D_ME-R_MI-R,IA TX AK,OH ME MI,3,5,0.00310164,0.02305624,0.58767042,-1.425133,1.513,3.769819,55.639
50,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,IA TX ME MI,OH AK,4,26,0.00259884,0.01931862,0.17475217,0.416484,43.771,3.946686,65.925
50,IA-D_TX-D_OH-R_AK-R_ME-D_MI-R,IA TX ME,OH AK MI,3,23,0.00216558,0.016098,0.5741549,-0.39905,11.962,4.12906,76.491
50,IA-D_TX-D_OH-R_AK-R_ME-R_MI-D,IA TX MI,OH AK ME,3,10,0.0027318,0.02030699,0.37919968,-0.143383,17.752,3.89679,60.029
50,IA-D_TX-D_OH-R_AK-R_ME-R_MI-R,IA TX,OH AK ME MI,2,1,0.00028892,0.0021477,0.06164582,-0.958918,3.348,6.143358,99.385
50,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,IA OH AK ME MI,TX,5,2,0.00016604,0.0012343,0.00718027,-0.041082,23.216,6.697254,99.749
50,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,IA OH AK ME,TX MI,4,10,0.00058951,0.00438216,0.10121199,-0.856617,6.985,5.430213,96.772
50,IA-D_TX-R_OH-D_AK-D_ME-R_MI-D,IA OH AK MI,TX ME,4,3,0.00056634,0.00420991,0.11605239,-0.60095,9.183,5.470313,97.202
50,IA-D_TX-R_OH-D_AK-D_ME-R_MI-R,IA OH AK,TX ME MI,3,4,0.00077319,0.00574755,0.53487344,-1.416484,2.953,5.158982,94.696
50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,IA OH ME MI,TX AK,4,61,0.00195091,0.01450221,0.14112417,0.425133,45.462,4.233455,82.537
50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,IA OH ME,TX AK MI,3,76,0.00248048,0.01843881,0.50403972,-0.390402,13.689,3.993298,67.813
50,IA-D_TX-R_OH-D_AK-R_ME-R_MI-D,IA OH MI,TX AK ME,3,32,0.00263856,0.01961387,0.40004559,-0.134735,19.748,3.931519,62.025
50,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,IA OH,TX AK ME MI,2,9,0.00068137,0.00506501,0.17289123,-0.950269,3.709,5.285399,96.3
50,IA-D_TX-R_OH-R_AK-D_ME-D_MI-D,IA AK ME MI,TX OH,4,12,0.00197757,0.01470043,0.19630035,-0.090813,22.319,4.219879,81.077
50,IA-D_TX-R_OH-R_AK-D_ME-D_MI-R,IA AK ME,TX OH MI,3,9,0.00139116,0.01034127,0.73131293,-0.906347,5.634,4.571613,88.611
50,IA-D_TX-R_OH-R_AK-D_ME-R_MI-D,IA AK MI,TX OH ME,3,4,0.00202198,0.01503048,0.50673806,-0.65068,8.221,4.197675,79.591
50,IA-D_TX-R_OH-R_AK-D_ME-R_MI-R,IA AK,TX OH ME MI,2,1,0.00048472,0.0036032,0.28643565,-1.466215,0.18,5.625933,97.972
50,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,IA ME MI,TX OH AK,3,55,0.00386174,0.02870646,0.44249909,0.375402,35.658,3.550633,45.229
50,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,IA ME,TX OH AK MI,2,9,0.00047439,0.00352639,0.08365801,-0.440132,9.82,5.647481,98.328
50,IA-D_TX-R_OH-R_AK-R_ME-R_MI-D,IA MI,TX OH AK ME,2,5,0.00073111,0.00543479,0.1084675,-0.184465,16.465,5.214935,95.255
50,IA-D_TX-R_OH-R_AK-R_ME-R_MI-R,IA,TX OH AK ME MI,1,0,0,0,0,-1,,,
50,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,TX OH AK ME MI,IA,5,7,0.00098757,0.00734114,0.01478163,1,76.871,4.914261,92.063
50,IA-R_TX-D_OH-D_AK-D_ME-D_MI-R,TX OH AK ME,IA MI,4,18,0.00243669,0.01811326,0.17254979,0.184465,31.961,4.011111,69.641
50,IA-R_TX-D_OH-D_AK-D_ME-R_MI-D,TX OH AK MI,IA ME,4,9,0.00366713,0.02725984,0.21746956,0.440132,47.55,3.602341,50.778
50,IA-R_TX-D_OH-D_AK-D_ME-R_MI-R,TX OH AK,IA ME MI,3,3,0.00115688,0.00859978,0.49193386,-0.375402,15.041,4.756019,89.558
50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,TX OH ME MI,IA AK,4,86,0.00506934,0.03768327,0.1189931,1.466215,98.116,3.278539,35.913
50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,TX OH ME,IA AK MI,3,94,0.00571416,0.0424766,0.56462825,0.65068,54.031,3.158802,31.905
50,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,TX OH MI,IA AK ME,3,41,0.00660841,0.04912404,0.45254178,0.906347,61.908,3.013407,27.325
50,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,TX OH,IA AK ME MI,2,7,0.00114718,0.00852761,0.14303455,0.090813,23.961,4.764446,91.269
50,IA-R_TX-D_OH-R_AK-D_ME-D_MI-D,TX AK ME MI,IA OH,4,10,0.00298857,0.02221571,0.18106518,0.950269,73.695,3.806955,57.903
50,IA-R_TX-D_OH-R_AK-D_ME-D_MI-R,TX AK ME,IA OH MI,3,9,0.00262826,0.01953736,0.33896209,0.134735,27.043,3.935427,63.982
50,IA-R_TX-D_OH-R_AK-D_ME-R_MI-D,TX AK MI,IA OH ME,3,4,0.00370055,0.02750829,0.36234529,0.390402,38.469,3.593268,48.04
50,IA-R_TX-D_OH-R_AK-D_ME-R_MI-R,TX AK,IA OH ME MI,2,1,0.00069866,0.0051935,0.18468282,-0.425133,10.256,5.260347,95.787
50,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,TX ME MI,IA OH AK,3,93,0.01211989,0.09009397,0.4474747,1.416484,84.088,2.406902,4.505
50,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,TX ME,IA OH AK MI,2,18,0.00207654,0.0154361,0.16683639,0.60095,49.97,4.171046,78.067
50,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,TX MI,IA OH AK ME,2,2,0.00051035,0.00379373,0.05493535,0.856617,57.499,5.574405,97.602
50,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,TX,IA OH AK ME MI,1,0,0,0,0,0.041082,,,
50,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,OH AK ME MI,IA TX,4,23,0.00228421,0.0169798,0.07889769,0.958918,75.655,4.075731,73.158
50,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,OH AK ME,IA TX MI,3,43,0.00408348,0.03035477,0.59112848,0.143383,29.538,3.494802,39.315
50,IA-R_TX-R_OH-D_AK-D_ME-R_MI-D,OH AK MI,IA TX ME,3,13,0.0039828,0.02960643,0.40286078,0.39905,41.324,3.519764,42.313
50,IA-R_TX-R_OH-D_AK-D_ME-R_MI-R,OH AK,IA TX ME MI,2,3,0.00086288,0.00641429,0.17547596,-0.416484,10.836,5.049227,93.474
50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,OH ME MI,IA TX AK,3,240,0.01027616,0.07638849,0.4736371,1.425133,92.412,2.571923,21.05
50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,OH ME,IA TX AK MI,2,40,0.00156874,0.01166131,0.14306111,0.609598,51.325,4.451479,85.201
50,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,OH MI,IA TX AK ME,2,20,0.00237152,0.01762886,0.14933169,0.865265,58.57,4.038218,71.428
50,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,OH,IA TX AK ME MI,1,4,0.00034649,0.00257564,0.02381739,0.049731,23.406,5.961657,98.898
50,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,AK ME MI,IA TX OH,3,51,0.01105915,0.08220889,0.56098964,0.909187,68.474,2.498492,13.12
50,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,AK ME,IA TX OH MI,2,11,0.00225805,0.01678535,0.215865,0.093653,25.227,4.087249,74.846
50,IA-R_TX-R_OH-R_AK-D_ME-R_MI-D,AK MI,IA TX OH ME,2,4,0.00182388,0.0135579,0.14191576,0.34932,33.545,4.300786,83.94
50,IA-R_TX-R_OH-R_AK-D_ME-R_MI-R,AK,IA TX OH ME MI,1,0,0,0,0,-0.466215,,,
50,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,ME MI,IA TX OH AK,2,34,0.00315482,0.02345153,0.14170828,1.375402,78.411,3.752819,53.314
50,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,ME,IA TX OH AK MI,1,1,0.00012088,0.00089856,0.00545972,0.559868,49.153,7.014715,99.955
50,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,MI,IA TX OH AK ME,1,6,0.00155216,0.01153808,0.06111332,0.815535,56.732,4.462102,87.517
50,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,,IA TX OH AK ME MI,0,0,0,0,0,0,,,
51,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,IA TX OH AK ME MI,,6,3,0.00022082,0.00148174,0.00154837,0,29.107,6.514537,99.52
51,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,IA TX OH AK ME,MI,5,12,0.0020192,0.01354939,0.12856059,-0.815535,6.004,4.301414,90.137
51,IA-D_TX-D_OH-D_AK-D_ME-R_MI-D,IA TX OH AK MI,ME,5,1,0.00057573,0.00386329,0.03190109,-0.559868,12.523,5.556237,98.897
51,IA-D_TX-D_OH-D_AK-D_ME-R_MI-R,IA TX OH AK,ME MI,4,6,0.00241051,0.01617524,0.47333001,-1.375402,0.896,4.124274,84.166
51,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,IA TX OH ME MI,AK,5,56,0.00373924,0.02509136,0.07669725,0.466215,53.414,3.685232,65.673
51,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,IA TX OH ME,AK MI,4,55,0.00357367,0.02398036,0.43729228,-0.34932,15.426,3.73052,70.61
51,IA-D_TX-D_OH-D_AK-R_ME-R_MI-D,IA TX OH MI,AK ME,4,25,0.00466003,0.03127012,0.39073104,-0.093653,21.127,3.465092,56.854
51,IA-D_TX-D_OH-D_AK-R_ME-R_MI-R,IA TX OH,AK ME MI,3,2,0.00023204,0.00155704,0.08716233,-0.909187,1.793,6.464966,99.368
51,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,IA TX AK ME MI,OH,5,8,0.00287446,0.01928844,0.11792936,-0.049731,26.69,3.948249,78.941
51,IA-D_TX-D_OH-R_AK-D_ME-D_MI-R,IA TX AK ME,OH MI,4,7,0.00288988,0.01939191,0.33119363,-0.865265,2.84,3.9429,77.007
51,IA-D_TX-D_OH-R_AK-D_ME-R_MI-D,IA TX AK MI,OH ME,4,6,0.00669751,0.04494219,0.68754353,-0.609598,9.58,3.102378,34.243
51,IA-D_TX-D_OH-R_AK-D_ME-R_MI-R,IA TX AK,OH ME MI,3,0,0,0,0,-1.425133,,,
51,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,IA TX ME MI,OH AK,4,33,0.00517653,0.03473597,0.34808243,0.416484,43.394,3.359979,50.396
51,IA-D_TX-D_OH-R_AK-R_ME-D_MI-R,IA TX ME,OH AK MI,3,8,0.00081954,0.00549932,0.2172813,-0.39905,13.205,5.20313,97.926
51,IA-D_TX-D_OH-R_AK-R_ME-R_MI-D,IA TX MI,OH AK ME,3,7,0.00268977,0.01804909,0.37336522,-0.143383,17.528,4.01466,80.808
51,IA-D_TX-D_OH-R_AK-R_ME-R_MI-R,IA TX,OH AK ME MI,2,0,0,0,0,-0.958918,,,
51,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,IA OH AK ME MI,TX,5,18,0.0020541,0.01378359,0.08882602,-0.041082,28.344,4.284276,88.77
51,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,IA OH AK ME,TX MI,4,21,0.00226046,0.01516834,0.38809473,-0.856617,4.568,4.188545,87.322
51,IA-D_TX-R_OH-D_AK-D_ME-R_MI-D,IA OH AK MI,TX ME,4,3,0.00074922,0.00502746,0.15352724,-0.60095,12.078,5.292841,98.452
51,IA-D_TX-R_OH-D_AK-D_ME-R_MI-R,IA OH AK,TX ME MI,3,4,0.00013062,0.00087648,0.09035834,-1.416484,0.044,7.039593,99.902
51,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,IA OH ME MI,TX AK,4,125,0.00605477,0.04062919,0.43798743,0.425133,47.162,3.203268,42.957
51,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,IA OH ME,TX AK MI,3,20,0.00111398,0.00747514,0.22636403,-0.390402,13.854,4.896172,95.234
51,IA-D_TX-R_OH-D_AK-R_ME-R_MI-D,IA OH MI,TX AK ME,3,14,0.00168866,0.01133139,0.2560269,-0.134735,18.997,4.480179,91.381
51,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,IA OH,TX AK ME MI,2,0,0,0,0,-0.950269,,,
51,IA-D_TX-R_OH-R_AK-D_ME-D_MI-D,IA AK ME MI,TX OH,4,18,0.0045238,0.03035596,0.44904645,-0.090813,24.208,3.494762,59.935
51,IA-D_TX-R_OH-R_AK-D_ME-D_MI-R,IA AK ME,TX OH MI,3,0,0,0,0,-0.906347,,,
51,IA-D_TX-R_OH-R_AK-D_ME-R_MI-D,IA AK MI,TX OH ME,3,1,0.00097008,0.00650953,0.24311776,-0.65068,7.007,5.034487,97.325
51,IA-D_TX-R_OH-R_AK-D_ME-R_MI-R,IA AK,TX OH ME MI,2,0,0,0,0,-1.466215,,,
51,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,IA ME MI,TX OH AK,3,16,0.00137669,0.009238,0.15774911,0.375402,37.308,4.68443,93.484
51,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,IA ME,TX OH AK MI,2,3,0.00029886,0.00200546,0.0527044,-0.440132,12.816,6.211884,99.19
51,IA-D_TX-R_OH-R_AK-R_ME-R_MI-D,IA MI,TX OH AK ME,2,0,0,0,0,-0.184465,,,
51,IA-D_TX-R_OH-R_AK-R_ME-R_MI-R,IA,TX OH AK ME MI,1,1,0.0000147,0.00009866,0.00275082,-1,1.71,9.2238,99.995
51,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,TX OH AK ME MI,IA,5,27,0.00547044,0.03670822,0.08188004,1,77.7,3.304755,46.824
51,IA-R_TX-D_OH-D_AK-D_ME-D_MI-R,TX OH AK ME,IA MI,4,30,0.00670914,0.04502021,0.47509615,0.184465,33.681,3.100644,29.745
51,IA-R_TX-D_OH-D_AK-D_ME-R_MI-D,TX OH AK MI,IA ME,4,8,0.00441994,0.02965902,0.26211269,0.440132,50.677,3.517989,62.936
51,IA-R_TX-D_OH-D_AK-D_ME-R_MI-R,TX OH AK,IA ME MI,3,0,0,0,0,-0.375402,,,
51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,TX OH ME MI,IA AK,4,199,0.01859528,0.12477958,0.43648852,1.466215,93.761,2.081206,6.239
51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,TX OH ME,IA AK MI,3,19,0.00160217,0.01075099,0.1583134,0.65068,55.471,4.532757,92.485
51,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,TX OH MI,IA AK ME,3,14,0.00296332,0.01988475,0.20292745,0.906347,57.753,3.917802,75.043
51,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,TX OH,IA AK ME MI,2,0,0,0,0,0.090813,,,
51,IA-R_TX-D_OH-R_AK-D_ME-D_MI-D,TX AK ME MI,IA OH,4,18,0.0066091,0.04434895,0.40041853,0.950269,63.447,3.115666,38.708
51,IA-R_TX-D_OH-R_AK-D_ME-D_MI-R,TX AK ME,IA OH MI,3,6,0.00236775,0.01588827,0.30536407,0.134735,29.976,4.142174,85.769
51,IA-R_TX-D_OH-R_AK-D_ME-R_MI-D,TX AK MI,IA OH ME,3,3,0.00333801,0.02239898,0.32684624,0.390402,38.89,3.79874,72.929
51,IA-R_TX-D_OH-R_AK-D_ME-R_MI-R,TX AK,IA OH ME MI,2,0,0,0,0,-0.425133,,,
51,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,TX ME MI,IA OH AK,3,31,0.0071783,0.04816844,0.26502784,1.416484,81.956,3.033051,25.086
51,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,TX ME,IA OH AK MI,2,0,0,0,0,0.60095,,,
51,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,TX MI,IA OH AK ME,2,1,0.00002679,0.00017978,0.0028839,0.856617,56.017,8.623781,99.955
51,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,TX,IA OH AK ME MI,1,0,0,0,0,0.041082,,,
51,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,OH AK ME MI,IA TX,4,95,0.0151996,0.10199365,0.52500212,0.958918,70.765,2.282845,17.578
51,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,OH AK ME,IA TX MI,3,8,0.00098316,0.00659726,0.14232292,0.143383,31.1,5.021101,96.67
51,IA-R_TX-R_OH-D_AK-D_ME-R_MI-D,OH AK MI,IA TX ME,3,5,0.00245482,0.01647251,0.24830471,0.39905,40.834,4.106062,82.534
51,IA-R_TX-R_OH-D_AK-D_ME-R_MI-R,OH AK,IA TX ME MI,2,1,0.00001989,0.00013344,0.00404401,-0.416484,12.923,8.921857,99.971
51,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,OH ME MI,IA TX AK,3,68,0.00470569,0.03157648,0.21688908,1.425133,85.943,3.455343,53.711
51,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,OH ME,IA TX AK MI,2,6,0.00018746,0.00125788,0.017095,0.609598,54.87,6.678329,99.796
