sim_id,weight,democratic_house_seats,democratic_aligned_senate_seats,six_state_combo,overall_dem_to_gop_percentile,house_vs_senate_tilt_percentile,conventionality_score
1693,0.00001826505,203,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.508,68.141,0
1694,0.000110925029,225,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,84.518,88.317,0.815535
1695,0.000033227497,205,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.995,37.855,0
1696,0.00047265998,226,52,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,49.34,16.125,-0.049731
1697,0.000057717026,213,48,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,89.413,45.279,0.60095
1698,0.00011957941,249,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,12.996,65.915,0.466215
1699,0.000030991639,212,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,93.279,60.873,0.559868
1700,0.000046709493,243,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,40.44,88.978,0.609598
1701,0.000039179344,220,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,88.462,80.147,1.375402
1702,0.000043072615,217,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,86.432,58.272,1.375402
1703,0.000110864826,218,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,89.775,76.28,0
1704,0.000054422449,224,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,79.743,76.715,1.375402
1705,0.00001826505,201,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.213,77.48,0
1706,0.000049075221,228,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,81.804,92.13,0.049731
1707,0.000091394837,220,48,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,83.797,66.676,0.090813
1708,0.000168139683,241,49,IA-D_TX-R_OH-R_AK-R_ME-R_MI-D,52.556,93.217,-0.184465
1709,0.000061143614,252,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,22.318,92.663,1.466215
1710,0.000009796071,215,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,64.836,2.892,0.466215
1711,0.000070808627,245,52,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,23.584,70.965,0.425133
1712,0.000011736139,203,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,96.527,32.986,0.559868
1713,0.00009683194,211,48,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,90.709,38.191,0.093653
1714,0.000034968778,227,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,71.065,69.606,0.609598
1715,0.000009533424,220,46,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,92.142,89.401,1.425133
1716,0.000008085174,202,45,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,98.603,65.304,0.049731
1717,0.000033227497,206,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.675,41.525,0
1718,0.000111527343,230,50,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,59.751,62.352,-0.950269
1719,0.00001631105,206,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,93.444,24.204,1.375402
1720,0.000062658415,240,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,45.115,84.429,1.466215
1721,0.00001826505,195,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.772,77.165,0
1722,0.00001826505,207,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.199,94.029,0
1723,0.000048232545,213,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.25,78.179,0
1724,0.000289076233,228,50,IA-D_TX-D_OH-R_AK-R_ME-R_MI-D,62.487,56.213,-0.143383
1725,0.00003324554,205,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,95.995,37.855,0.815535
1726,0.000060942045,222,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,93.975,96.163,0
1727,0.000105033079,228,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,54.514,36.945,1.466215
1728,0.000054392912,227,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,76.781,82.242,0.559868
1729,0.000103874149,208,48,IA-R_TX-R_OH-R_AK-D_ME-R_MI-D,92.526,29.839,0.34932
1730,0.000249371575,227,47,IA-R_TX-R_OH-R_AK-D_ME-R_MI-R,82.724,90.984,-0.466215
1731,0.000021525073,219,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,92.688,88.133,0.559868
1732,0.0000249888,216,51,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,70.665,9.466,1.416484
1733,0.000062556279,213,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,85.003,27.287,1.375402
1734,0.000006451318,207,44,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,98.677,87.755,0.559868
1735,0.00003324554,209,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,94.663,51.497,0.815535
1736,0.000268973549,244,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,17.48,51.202,0
1737,0.000121947703,214,48,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,88.771,48.463,0.815535
1738,0.000079040149,221,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,77.122,52.339,1.375402
1739,0.000021525073,226,44,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,94.805,98.904,0.559868
1740,0.000207862267,236,49,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,59.399,87.358,0.909187
1741,0.00001826505,205,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.33,92.479,0
1742,0.000006559481,205,54,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,62.113,0.091,0.466215
1743,0.000024501638,208,46,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,96.741,65.718,0.856617
1744,0.000011061496,216,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,70.665,9.466,1.466215
1745,0.00001826505,201,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.725,63.041,0
1746,0.000041084124,195,46,IA-R_TX-R_OH-R_AK-D_ME-R_MI-R,98.764,26.36,-0.466215
1747,0.000165444654,250,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,17.179,81.56,1
1748,0.00001826505,191,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.514,31.784,0
1749,0.000048563087,215,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,77.455,17.476,0.65068
1750,0.000292542904,266,54,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,3.115,88.407,1
1751,0.000062556279,210,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,87.449,19.708,1.375402
1752,0.000033227497,207,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.351,44.921,0
1753,0.000159185522,243,52,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,25.749,65.49,-0.856617
1754,0.000179097486,241,49,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,52.556,93.217,-0.049731
1755,0.000159149881,225,53,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,41.755,6.743,1.466215
1756,0.000367561066,211,48,IA-R_TX-D_OH-R_AK-D_ME-R_MI-R,90.709,38.191,-0.425133
1757,0.000412178267,236,52,IA-D_TX-R_OH-R_AK-D_ME-D_MI-D,33.773,44.161,-0.090813
1758,0.0000877439,210,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,94.226,54.814,0
1759,0.000048232545,214,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.818,94.855,0
1760,0.000079040149,225,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,73.138,64.227,1.375402
1761,0.000048258737,216,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,96.116,91.876,0.815535
1762,0.000392916589,220,51,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,66.125,15.805,-0.049731
1763,0.00001826505,206,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.194,60.509,0
1764,0.000369758677,222,54,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,36.986,1.025,-0.815535
1765,0.000089038176,237,50,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,49.947,79.084,0.375402
1766,0.000094934628,240,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,29.023,57.14,0.466215
1767,0.000029688788,206,49,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,90.207,11.506,0.865265
1768,0.000097772492,220,49,IA-D_TX-D_OH-D_AK-R_ME-R_MI-D,78.061,49.033,-0.093653
1769,0.000300574475,286,55,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,0.432,98.137,0
1770,0.00001826505,179,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.933,15.658,0
1771,0.000061393006,226,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,65.643,49.627,1.466215
1772,0.000021525073,223,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,90.28,92.891,0.559868
1773,0.000129656589,229,51,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,53.228,39.848,-0.856617
1774,0.000031008469,215,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,91.817,68.909,1.375402
1775,0.000192298421,235,54,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,21.98,11.221,0.466215
1776,0.000300574475,259,59,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,0.582,5.608,0
1777,0.000010486247,205,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,90.923,10.288,1.425133
1778,0.000006451318,200,42,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,99.79,93.141,0.559868
1779,0.000268973549,241,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,21.508,41.208,0
1780,0.000048232545,210,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.376,91.669,0
1781,0.000136984251,231,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,32.801,14.542,0.466215
1782,0.000174681614,223,51,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,61.892,22.827,0.416484
1783,0.000178282085,248,51,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,26.595,87.859,0.416484
1784,0.00001471641,199,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,97.464,21.623,0.865265
1785,0.000101194773,262,51,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,12.174,97.888,-0.815535
1786,0.00001826505,204,42,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.662,95.893,0
1787,0.000215366996,272,54,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,2.293,94.485,0
1788,0.00001826505,197,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.539,32.691,0
1789,0.000073552861,255,52,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,12.8,89.33,1.466215
1790,0.000013724112,205,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,86.783,4.42,1.425133
1791,0.000032946538,246,48,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,53.738,98.31,0.65068
1792,0.000013446537,207,44,IA-D_TX-R_OH-R_AK-R_ME-R_MI-R,98.677,87.755,-1
1793,0.00001826505,206,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.194,60.509,0
1794,0.000110182044,233,52,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,37.996,34.83,1.425133
1795,0.000110925029,224,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,85.279,86.83,0.815535
1796,0.000033227497,197,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.78,16.634,0
1797,0.000039413476,232,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,56.601,67.488,0.425133
1798,0.000046053272,211,49,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,86.656,22.218,0.375402
1799,0.000186072014,235,53,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,28.339,23.442,1.466215
1800,0.000045791031,221,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,71.433,33.94,1.425133
1801,0.000016302198,207,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,92.98,26.979,0.559868
1802,0.000079955459,244,51,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,31.081,81.336,1.425133
1803,0.000105033079,219,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,67.277,13.853,1.466215
1804,0.000053951849,217,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,86.432,58.272,0.049731
1805,0.000357980595,228,53,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,36.826,9.837,1
1806,0.000048589458,211,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,81.625,10.464,1.466215
1807,0.000307901124,235,52,IA-D_TX-D_OH-D_AK-R_ME-R_MI-D,35.134,40.515,-0.093653
1808,0.000041573712,211,47,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,93.704,57.922,1.416484
1809,0.000105054458,213,49,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,85.003,27.287,0.090813
1810,0.000053508082,230,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,59.751,62.352,0.609598
1811,0.000603673114,231,55,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,19.776,2.055,0
1812,0.000268973549,245,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,16.29,54.5,0
1813,0.000099787741,240,49,IA-D_TX-D_OH-D_AK-R_ME-R_MI-D,53.824,92.391,-0.093653
1814,0.000005195098,206,47,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,95.675,41.525,0.609598
1815,0.000122800699,232,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,48.865,50.279,1.466215
1816,0.000043049238,212,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,90.03,42.043,0.559868
1817,0.000038861646,211,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,93.704,57.922,0.865265
1818,0.000206022913,231,51,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,50.341,46.889,0.958918
1819,0.000045013282,262,51,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,12.174,97.888,0.466215
1820,0.000036669022,199,48,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,96.064,10.119,0.093653
1821,0.000053508082,232,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,56.601,67.488,0.609598
1822,0.000054422449,223,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,80.799,74.524,1.375402
1823,0.000072925296,218,49,IA-D_TX-R_OH-D_AK-R_ME-R_MI-D,80.119,42.421,-0.134735
1824,0.000060942045,227,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,87.644,95.694,0
1825,0.000033692577,222,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,70.439,36.587,-0.390402
1826,0.000369959468,228,54,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,29.585,4.038,0
1827,0.000138691683,227,50,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,63.953,52.895,1.416484
1828,0.000053951849,212,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,90.03,42.043,0.049731
1829,0.000038840554,217,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,90.415,74.068,0.049731
1830,0.000022022637,217,52,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,62.095,4.468,-0.815535
1831,0.000062522327,211,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,86.656,22.218,0.559868
1832,0.000040043487,225,48,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,78.665,78.676,-0.440132
1833,0.000006451318,201,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,98.034,44.438,0.559868
1834,0.00011957941,246,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,15.234,57.58,0.466215
1835,0.000111587905,230,50,IA-D_TX-R_OH-D_AK-R_ME-R_MI-D,59.751,62.352,-0.134735
1836,0.000105111506,212,49,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,85.9,24.501,0.906347
1837,0.000033227497,186,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.064,3.116,0
1838,0.000053537139,230,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,59.751,62.352,1.425133
1839,0.000138691683,221,50,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,71.433,33.94,1.416484
1840,0.00004454881,208,47,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,94.953,48.099,0.041082
1841,0.000162153064,233,50,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,55.33,69.941,1.416484
1842,0.000057716682,215,49,IA-D_TX-R_OH-D_AK-R_ME-R_MI-D,83.282,33.542,-0.134735
1843,0.000746141941,220,53,IA-D_TX-D_OH-D_AK-D_ME-R_MI-D,49.631,2.29,-0.559868
1844,0.000034968778,219,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,79.012,45.799,0.609598
1845,0.000081706293,221,46,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,91.665,90.752,0.041082
1846,0.000019056097,216,48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,87.157,55.259,0.609598
1847,0.00006742981,235,51,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,44.182,59.819,0.425133
1848,0.000043049238,210,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,91.392,35.914,0.559868
1849,0.000035689541,241,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,52.556,93.217,0.609598
1850,0.000046154977,205,48,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,93.868,21.938,0
1851,0.000132974761,249,51,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,25.502,89.158,0.375402
1852,0.000049075221,219,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,89.176,78.427,0.049731
1853,0.000061359686,223,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,69.564,39.302,0.65068
1854,0.000006451318,206,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,97.194,60.509,0.559868
1855,0.000072925731,218,48,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,85.545,61.302,0.60095
1856,0.000176118514,225,51,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,58.458,28.27,0.143383
1857,0.000048232545,212,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.555,76.011,0
1858,0.000206468204,222,48,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,82.036,71.927,0.041082
1859,0.000009528249,221,46,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,91.665,90.752,0.609598
1860,0.000048232545,214,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,94.857,79.846,0
1861,0.000010480556,206,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,90.207,11.506,0.609598
1862,0.00001826505,185,42,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.977,66.864,0
1863,0.00007551885,269,51,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,8.385,99.243,-0.041082
1864,0.000033692577,221,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,71.433,33.94,-0.390402
1865,0.000060942045,219,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,92.688,88.133,0
1866,0.000006451318,205,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,98.304,73.418,0.559868
1867,0.000102999137,228,50,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,62.487,56.213,0.958918
1868,0.000021536762,229,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,86.134,96.673,1.375402
1869,0.000048258737,215,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,94.549,81.68,0.815535
1870,0.000091593015,230,51,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,51.724,43.541,1.425133
1871,0.000038861646,214,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,92.326,66.224,0.865265
1872,0.000068168412,227,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,76.781,82.242,0.049731
1873,0.000045791031,222,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,70.439,36.587,1.425133
1874,0.000063594133,231,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,72.861,88.545,0.559868
1875,0.00001159015,205,47,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,95.995,37.855,0.416484
1876,0.000058188523,227,49,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,71.065,69.606,0.375402
1877,0.000048232545,215,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,94.549,81.68,0
1878,0.000138691683,228,50,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,62.487,56.213,1.416484
1879,0.000080345453,253,50,IA-R_TX-D_OH-D_AK-D_ME-D_MI-R,27.602,97.011,0.184465
1880,0.000132736796,228,49,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,70.086,72.247,0.090813
1881,0.000053981147,214,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,88.771,48.463,0.865265
1882,0.000048232545,213,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,96.889,87.977,0
1883,0.000136984251,232,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,31.642,16.459,0.466215
1884,0.000018557889,216,51,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,70.665,9.466,0.958918
1885,0.000060942045,218,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.452,93.58,0
1886,0.000021525073,220,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,92.142,89.401,0.559868
1887,0.000026976494,222,45,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,93.975,96.163,0.049731
1888,0.000048232545,213,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.25,78.179,0
1889,0.00001826505,197,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.497,67.757,0
1890,0.000006454822,206,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,98.156,75.606,1.375402
1891,0.000136984251,231,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,32.801,14.542,0.466215
1892,0.000068168412,218,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,85.545,61.302,0.049731
1893,0.000045766178,223,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,69.564,39.302,0.609598
1894,0.000046883383,227,49,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,71.065,69.606,0.65068
1895,0.000033710873,227,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,63.953,52.895,0.425133
1896,0.000062556279,210,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,87.449,19.708,1.375402
1897,0.000465422142,231,51,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,50.341,46.889,0.909187
1898,0.000048232545,211,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.358,84.734,0
1899,0.000033227497,208,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,94.953,48.099,0
1900,0.000177787375,224,49,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,74.305,61.807,0.909187
1901,0.000105913291,229,49,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,69.226,74.85,0.60095
1902,0.000071778378,233,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,55.33,69.941,1.466215
1903,0.000583294538,231,51,IA-R_TX-R_OH-D_AK-D_ME-R_MI-D,50.341,46.889,0.39905
1904,0.000213423408,245,52,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,23.584,70.965,-0.815535
1905,0.000030991639,214,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,92.326,66.224,0.559868
1906,0.000054392912,219,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,84.715,63.875,0.559868
1907,0.000021525073,224,43,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,97.044,99.429,0.559868
1908,0.000300025813,225,49,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,73.138,64.227,0.856617
1909,0.00002135053,212,44,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,98.115,93.445,0.049731
1910,0.00001826505,192,41,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.966,91.06,0
1911,0.000105033079,219,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,67.277,13.853,1.466215
1912,0.000137457518,259,51,IA-R_TX-D_OH-D_AK-D_ME-D_MI-R,13.977,97.064,0.184465
1913,0.00001826505,197,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.701,80.887,0
1914,0.000149527075,235,50,IA-D_TX-D_OH-D_AK-R_ME-R_MI-R,52.794,75.16,-0.909187
1915,0.000031539895,235,46,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,80.544,98.449,0.049731
1916,0.000114428864,283,53,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,1.593,99.481,-0.041082
1917,0.00001826505,180,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.971,33.762,0
1918,0.000068205736,282,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,1.776,99.364,0.466215
1919,0.000016790814,250,47,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,56.132,99.588,0.375402
1920,0.000005312565,203,48,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,94.758,17.163,-0.390402
1921,0.000091593015,234,51,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,45.454,56.725,1.425133
1922,0.000029688788,208,49,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,88.996,15.343,0.865265
1923,0.000040065232,225,48,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,78.665,78.676,0.375402
1924,0.000061143614,252,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,22.318,92.663,1.466215
1925,0.000332278678,234,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,36.491,37.32,1
1926,0.000013538687,206,50,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,86.087,5.027,-0.34932
1927,0.00001826505,203,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.475,90.19,0
1928,0.000078997251,220,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,78.061,49.033,0.559868
1929,0.00004910187,225,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,84.518,88.317,0.865265
1930,0.000021525073,223,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,90.28,92.891,0.559868
1931,0.000268827567,246,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-R,15.234,57.58,-0.815535
1932,0.000038840554,216,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,91.116,71.537,0.049731
1933,0.000140862958,243,50,IA-R_TX-D_OH-D_AK-D_ME-D_MI-R,40.44,88.978,0.184465
1934,0.00006820543,223,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,80.799,74.524,0.865265
1935,0.000017036006,217,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,93.56,85.016,0.559868
1936,0.000177110085,217,49,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,81.262,38.796,0.815535
1937,0.000037105826,215,49,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,83.282,33.542,0.65068
1938,0.000081474362,216,50,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,76.526,20.003,0.143383
